,id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,qa_flags,exclude_reason
1026,2274995,L_61422464430,0422 464 430,Gorman Inpatient Unit,NSW,Darlinghurst,"218 Barcom Ave, Darlinghurst NSW 2010, Australia",Others,Others,Addiction treatment center,phone:local number,
1027,2274998,L_61293540777,(02) 9354 0777,FIC Australia,NSW,Elizabeth Bay,"140 William St, Elizabeth Bay NSW 2011, Australia",Others,Others,Others,phone:local number,
1028,2275000,L_61293613817,(02) 9361 3817,SBW Stables Theatre,NSW,Darlinghurst,"10 Nimrod St, Darlinghurst NSW 2010, Australia",Others,Others,Performing arts theater,phone:local number,
1029,2275002,L_61293398686,(02) 9339 8686,NAS Galleries,NSW,Darlinghurst,"Building 23/156 Forbes St, Darlinghurst NSW 2010, Australia",Others,Others,Art gallery,phone:local number,
1030,2275007,L_61432158539,0432 158 539,A,NSW,Darlinghurst,"227 Victoria St, Darlinghurst NSW 2010, Australia",Others,Others,Arena,phone:local number,
1031,2275008,L_61419151199,0419 151 199,ROOM 205,NSW,Darlinghurst,"205 Oxford St, Darlinghurst NSW 2010, Australia",Others,Others,Art gallery,phone:local number,
1032,2275011,L_61282037833,(02) 8203 7833,BD's Food Hall,NSW,Darlinghurst,"251 Oxford St, Darlinghurst NSW 2010, Australia",F&B,Others,Catering,phone:local number,
1033,2275013,L_611300438566,01300438566,Event Gurus,NSW,Potts Point,"28/2-14 Bayswater Rd, Potts Point NSW 2011, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1034,2275014,L_611300039645,01300039645,Northbourne,NSW,Darlinghurst,"223 Liverpool St, Darlinghurst NSW 2010, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1035,2275017,L_61412476261,0412 476 261,Nibble Edge,NSW,Darlinghurst,"85 William St, Darlinghurst NSW 2010, Australia",Professional Services,IT / Design / Creative Agency,Marketing agency,phone:local number,
1036,2275019,L_61293118222,(02) 9311 8222,AJC Architects (formerly Allen Jack+Cottier),NSW,Chippendale,"Level 2/79 Myrtle St, Chippendale NSW 2008, Australia",Others,Others,Architect,phone:local number,
1037,2275022,L_611800327978,01800327978,Easy Super,NSW,Dee Why,"19 Selby Ave, Dee Why NSW 2099, Australia",Others,Others,Accountant,phone:local number,
1038,2275024,L_61299722642,(02) 9972 2642,HA Harding & Co,NSW,Dee Why,"2/16 Fisher Rd, Dee Why NSW 2099, Australia",Others,Government / Utility Services,Certified public accountant,phone:local number,
1039,2275026,L_61403794423,0403 794 423,Food Pizza,NSW,Dee Why,"3 S Creek Rd, Dee Why NSW 2099, Australia",Others,Others,Others,phone:local number,
1040,2275027,L_61299487755,(02) 9948 7755,iQ Oven Cleaning,NSW,Dee Why,"3/5 S Creek Rd, Dee Why NSW 2099, Australia",Professional Services,Others,Cleaning service,phone:local number,
1041,2275032,L_611300206104,01300206104,Orange Signs Pty Ltd,NSW,Brookvale,"9 West St, Brookvale NSW 2100, Australia",Retail,Others,Sign shop,phone:local number,
1042,2275034,L_61299861859,(02) 9986 1859,Dee Why Lagoon Wildlife Refuge,NSW,Why,"Dee Why NSW 2099, Australia",Others,Others,Wildlife Sanctuary,phone:local number,
1043,2275036,L_61288707900,(02) 8870 7900,PDK Corporate Events Pty Ltd,NSW,North Ryde,"Suite 2.19/32 Delhi Rd, North Ryde NSW 2113, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1044,2275037,L_61404931743,0404 931 743,Cromer dee Why Scout Hall,NSW,Dee Why,"17 Arthur St, Dee Why NSW 2099, Australia",Others,Others,Scout hall,phone:local number,
1045,2275038,L_61413593963,0413 593 963,Rebar Plus,NSW,Dee Why,"97 Pacific Parade, Dee Why NSW 2099, Australia",Others,Others,Steel construction company,phone:local number,
1046,2275040,L_61419259103,0419 259 103,Northern Beaches Mahjong,NSW,Dee Why,"The Courtyard, 932 Pittwater Rd, Dee Why NSW 2099, Australia",Others,Others,Social club,phone:local number,
1047,2275052,L_61418866899,0418 866 899,Michael Fischer & Associates,NSW,Double Bay,"337 New South Head Rd, Double Bay NSW 2028, Australia",Professional Services,Real Estate & Property,Business management consultant,phone:local number,
1048,2275057,L_61281183720,(02) 8118 3720,Matchsports Australia,NSW,Double Bay,"45 Cross St, Double Bay NSW 2028, Australia",Others,Others,Indoor cycling,phone:local number,
1049,2275059,L_61404856187,0404 856 187,80sarcadehire,NSW,Surry Hills,"109 Foveaux St, Surry Hills NSW 2010, Australia",Others,Others,Video arcade,phone:local number,
1050,2275061,L_61414333349,0414 333 349,Unlimited,NSW,Rushcutters Bay,"Mv El Solitario Bay S58, D’albora Marina, New Beach Road, Rushcutters Bay NSW 2027, Australia",Others,Others,Event planner,phone:local number,
1051,2275062,L_61403243262,0403 243 262,Greater Visuals,NSW,Double Bay,"level 1/377 New South Head Rd, Double Bay NSW 2028, Australia",Others,Government / Utility Services,Video production service,phone:local number,
1052,2275063,L_61421643446,0421 643 446,Bid My Conference,NSW,Edgecliff,"2/100 New South Head Rd, Edgecliff NSW 2027, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1053,2275064,L_61293463300,(02) 9346 3300,Team Event,NSW,Rosebery,"8/26-34 Dunning Ave, Rosebery NSW 2018, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1054,2275065,L_61408499690,0408 499 690,WECOULDDOTHAT,NSW,Double Bay,"46 Manning Rd, Double Bay NSW 2028, Australia",Professional Services,IT / Design / Creative Agency,Marketing agency,phone:local number,
1055,2314157,L_61295870472,61295870472,LA Montagna Ristorante Italian & Seafood,NSW,Kogarah,218 Railway Parade Kogarah NSW 2217,F&B,Others,Food,,
1056,2275079,L_61412507052,0412 507 052,Frozen Confectionery Co PTY Ltd.,NSW,Bellevue Hill,"103 Victoria Rd, Bellevue Hill NSW 2023, Australia",Others,Others,Others,phone:local number,
1057,2275080,L_61289998810,(02) 8999 8810,TDM Growth Partners,NSW,Double Bay,"2 Guilfoyle Ave, Double Bay NSW 2028, Australia",Others,Government / Utility Services,Investment service,phone:local number,
1058,2275081,L_61293628801,(02) 9362 8801,Rock Circuit Promotions,NSW,Double Bay,"5 Goldman Ln, Double Bay NSW 2028, Australia",Others,Others,Others,phone:local number,
1059,2275082,L_61425717442,0425 717 442,Nutrition With Jacinta,NSW,Double Bay,"Bay St, Double Bay NSW 2028, Australia",Others,Others,Nutritionist,phone:local number,
1060,2275084,L_61432363906,0432 363 906,Australia Cobayer Health Food Co Pty Ltd,NSW,Darlinghurst,"The Residence, Unit 45/18 College St, Darlinghurst NSW 2010, Australia",Others,Others,Others,phone:local number,
1061,2314191,L_61296097700,61296097700,Havana Lounge,NSW,Wetherill Park,"Kiosk 2 Greenway Wetherill Park, 1183-1187 The Horsley Dr, Wetherill Park, New South Wales, 2164, Australia",F&B,Others,Food & drink,,
1062,2275110,L_61295199231,(02) 9519 9231,The Sydney Comedy Festival,NSW,Marrickville,"105 Victoria Rd, Marrickville NSW 2204, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1063,2275112,L_61432731630,0432 731 630,LHD Vitamin Heathcare & Express,NSW,Marrickville,"364 Illawarra Rd, Marrickville NSW 2204, Australia",Others,Transport / Taxi / Fuel Station,Logistics service,phone:local number,
1064,2275113,L_61413742004,0413 742 004,Wedding DJ MC Sydney - Canberra - Newcastle - Wollongong Kostas Sifniotis (Dj Kosta) Dj and Greek Singer,NSW,Marrickville,"18-26 Faversham St, Marrickville NSW 2204, Australia",Others,Government / Utility Services,DJ service,phone:local number,
1065,2275114,L_61414495122,0414 495 122,A,NSW,Petersham,"25/49 New Canterbury Rd, Petersham NSW 2049, Australia",Others,Others,Chocolate artisan,phone:local number,
1066,2275115,L_61290435440,(02) 9043 5440,Funkified Entertainment,NSW,Marrickville,"244 Victoria Rd, Marrickville NSW 2204, Australia",Professional Services,IT / Design / Creative Agency,Entertainment agency,phone:local number,
1067,2275116,L_6117147944474,+1 714-794-4474,AC/DC PWR/UP Pop Up Sydney,NSW,Marrickville,"Sydney St, Marrickville NSW 2204, Australia",Others,Others,Event venue,phone:foreign number,
1068,2275117,L_61451411873,0451 411 873,UKSS EXPO BUILDERS,NSW,Dulwich Hill,"14 Frazer St, Dulwich Hill NSW 2203, Australia",Others,Others,Fairground,phone:local number,
1069,2314186,L_61296066399,61296066399,Leppington Meats,NSW,Sydney,1469 Camden Valley Way 2179 Sydney - Leppington,Retail,Grocery / Convenience Store,Butcher,,
1070,2275135,L_61403960066,0403 960 066,Galactic,NSW,Earlwood,"22 Stone St, Earlwood NSW 2206, Australia",Others,Others,Festival,phone:local number,
1071,2275136,L_61299690637,(02) 9969 0637,Event2Event,NSW,Mosman,"14b/1110 Middle Head Rd, Mosman NSW 2088, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1072,2275137,L_61289646608,(02) 8964 6608,Dr John Kok,NSW,Earlwood,"1A/20 Clarke St, Earlwood NSW 2206, Australia",Others,Others,Endocrinologist,phone:local number,
1073,2275138,L_61424962555,0424 962 555,feast.,NSW,Earlwood,"309a Homer St, Earlwood NSW 2206, Australia",Professional Services,IT / Design / Creative Agency,Marketing agency,phone:local number,
1074,2275139,L_61292128123,(02) 9212 8123,Caption by Hyatt Central Sydney,NSW,Haymarket,"13 Parker St, Haymarket NSW 2000, Australia",Others,Hotel / Motel / Accommodation,Hotel / Motel / Accommodation,phone:local number,
1075,2275143,L_61297070111,(02) 9707 0111,Amarda Operations PTY Ltd.,NSW,Condell Park,"19 Harley Cres, Condell Park NSW 2200, Australia",Professional Services,Real Estate & Property,Party equipment rental service,phone:local number,
1076,2275144,L_61272598109,(02) 7259 8109,Event Styling Sydney,NSW,Chatswood,"465 Victoria Ave, Chatswood NSW 2067, Australia",Others,Others,Event planner,phone:local number,
1077,2275145,L_61415913663,0415 913 663,Stand X,NSW,Hornsby,"45-47 Leighton Pl, Hornsby NSW 2077, Australia",Others,Others,Exhibition planner,phone:local number,
1078,2275147,L_61412131347,0412 131 347,Pisco Peru,NSW,Gordon,"3 Holford Cres, Gordon NSW 2072, Australia",Others,Government / Utility Services,Distribution service,phone:local number,
1079,2275153,L_61414208389,0414 208 389,Bookings Direct,NSW,Marsfield,"11 Culloden Rd, Marsfield NSW 2122, Australia",F&B,Others,Self-catering accommodation,phone:local number,
1080,2314198,L_61296223372,61296223372,Seven Hills Pet Foods,NSW,Seven Hills,27 Boomerang Place Seven Hills NSW 2147,F&B,Others,Food,,
1081,1704653,L_61477651691,0477 651 691,Falak Indian Cuisine,NSW,Pemulwuy,"46-66 O'connell St, Pemulwuy, New South Wales 2747 Australia",F&B,Dine-in Restaurant,Indian,phone:local numbersuburb:extracted,
1082,1018510,L_61477697803,0477 697 803,Cassiss Beauty Salon,NSW,Maroubra,"830 Anzac Parade, Maroubra, NSWBeauty Salons Maroubra",Beauty & Wellness,Beauty Salons Maroubra,Hair salon,phone:local number,
1083,980688,L_61477737720,0477 737 720,The View of Vaucluse,NSW,Vaucluse,"147 New South Head Rd, Vaucluse NSW 2030, Australia",others,Other,Hair salon,phone:local number|sector:others,
1084,2256653,L_61478101110,0478 101 110,D&C CATERING (Design & Construct Catering),NSW,Balmain,"Suite 409/366B Darling St, Balmain NSW 2041, Australia",F&B,Others,Food machinery supplier,phone:local number,
1085,981073,L_61478254349,0478 254 349,Cotti Coffeeï¼ˆCentralï¼‰,NSW,Haymarket,"2-6 Lee St, Haymarket NSW 2000, Australia",others,Other,Coffee shop,phone:local number|sector:others,
1086,981113,L_61478321377,0478 321 377,Ur Lighting Quakers Hill - Led Wholesale Supplier,NSW,Quakers Hill,"23/3 Sidhu Pl, Quakers Hill NSW 2763, Australia",others,Other,Lighting store,phone:local number|sector:others,
1087,981329,L_61478629793,0478 629 793,"Sarinas Studio - Western Sydney Brows, Lashes and Teeth Whitening",NSW,Oxley Park,"107 Canberra St, Oxley Park NSW 2760, Australia",others,Other,Beauty salon,phone:local number|sector:others,
1088,2302334,L_61478695292,0478 695 292,The Haven Sydney Hair Salon Hair Extensions Wigs and Hair Replacement Studio,NSW,Forest Lodge,"189b St Johns Rd, Forest Lodge NSW 2037, Australia",Beauty & Wellness,Beauty Salon / Barber,Beauty Salon / Barber,phone:local number,
1089,2283234,L_61478708707,61478708707,Ken-Chan Curry (Leichhardt),NSW,Leichhardt,"95 Norton Street, Leichhardt, NSW 2040",F&B,Dine-in Restaurant,"Japanese, Chicken, Asian",,
1090,2314226,L_61296376750,61296376750,Lew's Fresh Meats,NSW,Merrylands,Stockland Mall Merrylands NSW 2160,F&B,Others,Food,,
1091,2275163,L_61286670737,(02) 8667 0737,Forum Group Events & Marketing,NSW,Surry Hills,"Suite 10/Level 1/285a Crown St, Surry Hills NSW 2010, Australia",Others,Others,Event planner,phone:local number,
1092,2275166,L_61405556194,0405 556 194,vuza hospitality,NSW,Eastwood,"62-80 Rowe St, Eastwood NSW 2122, Australia",Others,Others,Event planner,phone:local number,
1093,2275170,L_61408293561,0408 293 561,Cupcake Design Studio,NSW,Ryde,"TOP RYDE CITY SHOPPING CENTRE, Level 2/109-129 Blaxland Rd, Ryde NSW 2112, Australia",Professional Services,IT / Design / Creative Agency,Graphic designer,phone:local number,
1094,2275173,L_61293271928,(02) 9327 1928,Edgecliff Mews Dentistry. Dr Linda Bingham,NSW,Edgecliff,"Level 1/148 New South Head Rd, Edgecliff NSW 2027, Australia",Professional Services,Medical & Dental,Dental clinic,phone:local number,
1095,2275178,L_61434864928,0434 864 928,Bondi Bean Counters Australia,NSW,Edgecliff,"203-233 New South Head Rd, Edgecliff NSW 2027, Australia",Others,Government / Utility Services,Bookkeeping service,phone:local number,
1096,2275191,L_61422232539,0422 232 539,KW Family Nutrition,NSW,Epping,"Shop 7, Tower A/22-28 Cambridge St, Epping NSW 2121, Australia",Others,Others,Nutritionist,phone:local number,
1097,2275193,L_61402276447,0402 276 447,Dr.Floorsanding,NSW,Epping,"98A Dunlop St, Epping NSW 2121, Australia",Others,Government / Utility Services,Floor sanding and polishing service,phone:local number,
1098,2275194,L_61449060122,0449 060 122,Best Star Cleaning Services Pty Ltd,NSW,Epping,"11 Epping Park Dr, Epping NSW 2121, Australia",Professional Services,Others,House cleaning service,phone:local number,
1099,2275195,L_61481252425,0481 252 425,Samdae Herbal & Acupuncture Clinic,NSW,Epping,"31/74 Rawson St, Epping NSW 2121, Australia",Beauty & Wellness,Spa & Massage,Acupuncture clinic,phone:local number,
1100,2275196,L_611300175531,01300175531,Coffey Testing - Sydney,NSW,Melrose Park,"31 Hope St, Melrose Park NSW 2114, Australia",Others,Government / Utility Services,Soil testing service,phone:local number,
1101,2275203,L_61498263377,0498 263 377,Tiramisu Productions,NSW,West Ryde,"12/10 Maxim St, West Ryde NSW 2114, Australia",Others,Government / Utility Services,Business development service,phone:local number,
1102,2275209,L_61409770795,0409 770 795,IParty Event Hire,NSW,Smithfield,"2 Percival Rd, Smithfield NSW 2164, Australia",Professional Services,Real Estate & Property,Party equipment rental service,phone:local number,
1103,2275210,L_61430006965,0430 006 965,LeHa Asipa,NSW,Fairfield,"409 The Horsley Dr, Fairfield NSW 2165, Australia",Others,Hotel / Motel / Accommodation,Hotel / Motel / Accommodation,phone:local number,
1104,2314271,L_61296609952,61296609952,Foodies Glebe,NSW,Sydney,"38 Ross St Glebe, Sydney NSW 2037",F&B,Dine-in Restaurant,Cafe & Dessert,,
1105,2275211,L_61481792115,0481 792 115,Flamin Firewood,NSW,Fairfield,"311 The Horsley Dr, Fairfield NSW 2165, Australia",Others,Others,Firewood supplier,phone:local number,
1106,2275216,L_61414702241,0414 702 241,AL-FURAT TRANSLATION SERVICES الفرات للترجمة القانونية - استراليا,NSW,Fairfield,"Next to Fairfield community church, 21/25 Harris St, Fairfield NSW 2165, Australia",Others,Religious / Community / NGO,Community center,phone:local number,
1107,2275218,L_61296029568,(02) 9602 9568,CuriousWorks,NSW,Fairfield,"17 Kenyon St, Fairfield NSW 2165, Australia",Others,Others,Arts organization,phone:local number,
1108,2275219,L_61413668822,0413 668 822,Người Việt Tại Úc,NSW,Fairfield,"17 Kenyon St, Fairfield NSW 2165, Australia",Professional Services,IT / Design / Creative Agency,Marketing agency,phone:local number,
1109,2275221,L_61493634656,0493 634 656,GenZ Tea,NSW,Campbelltown,"Shop 1/231 Queen St, Campbelltown NSW 2560, Australia",F&B,Cafe & Dessert,Bubble tea store,phone:local number,
1110,2275222,L_61296043075,(02) 9604 3075,Expo Evolution,NSW,Smithfield,"49 Sammut St, Smithfield NSW 2164, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1111,2275223,L_611300200727,01300200727,ALLSITE PROTECTION SERVICES,NSW,Fairfield,"Unit1/81 The Crescent, Fairfield NSW 2165, Australia",Professional Services,Others,Security service,phone:local number,
1112,2275225,L_61297243061,(02) 9724 3061,St.Nicholas Russian Orthodox Church,NSW,Fairfield,"13/15 Barbara St, Fairfield NSW 2165, Australia",Others,Religious / Community / NGO,Russian Orthodox church,phone:local number,
1113,2275228,L_61406235497,0406 235 497,The Noir Abundance,NSW,Fairfield,"26 Wilga St, Fairfield NSW 2165, Australia",Professional Services,Real Estate & Property,Music management and promotion,phone:local number,
1114,2275232,L_61280393545,(02) 8039 3545,Urban Event Management,NSW,Brookvale,"8/117 Old Pittwater Rd, Brookvale NSW 2100, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1115,2275243,L_61284231600,(02) 8423 1600,Quest Chatswood,NSW,Chatswood,"38 Albert Ave, Chatswood NSW 2067, Australia",Others,Hotel / Motel / Accommodation,Serviced accommodation,phone:local number,
1116,2275244,L_61411489016,0411 489 016,Aafos & Sonder,NSW,Drummoyne,"Lyons Rd, Drummoyne NSW 2047, Australia",Others,Government / Utility Services,Mediation service,phone:local number,
1117,2275250,L_61405332706,0405 332 706,Experience DNA,NSW,Brookvale,"21/10-18 Orchard Rd, Brookvale NSW 2100, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1118,2275252,L_61420978611,0420 978 611,The Function Junction Activity Centre,NSW,Brookvale,"UNIT 18/98 Old Pittwater Rd, Brookvale NSW 2100, Australia",Others,Others,Event venue,phone:local number,
1119,2275257,L_61411178507,0411 178 507,End Game Escape Room,NSW,Frenchs Forest,"10/25 Frenchs Forest Rd E, Frenchs Forest NSW 2086, Australia",Others,Others,Event planner,phone:local number,
1120,2275261,L_61420258540,0420 258 540,Integral XP Events,NSW,Brookvale,"3/24-26 Winbourne Rd, Brookvale NSW 2100, Australia",Others,Others,Event venue,phone:local number,
1121,2275264,L_61429922548,0429 922 548,Chill and Nourish,NSW,Freshwater,"Unit 23/110 Lawrence St, Freshwater NSW 2096, Australia",Others,Others,Nutritionist,phone:local number,
1122,2275265,L_61299055041,(02) 9905 5041,ARKO Energy Freshwater,NSW,Freshwater,"Shop 2/119 Harbord Rd, Freshwater NSW 2096, Australia",Others,Transport / Taxi / Fuel Station,Automotive Services,phone:local number,
1123,2275270,L_61298086466,(02) 9808 6466,Congress Rental Australia,NSW,Gladesville,"8/46-48 Buffalo Rd, Gladesville NSW 2111, Australia",Others,Government / Utility Services,Event technology service,phone:local number,
1124,2275275,L_61285124050,(02) 8512 4050,Coates Gladesville,NSW,Gladesville,"435 Victoria Rd, Gladesville NSW 2111, Australia",Professional Services,Real Estate & Property,Equipment rental agency,phone:local number,
1125,2275277,L_61296154640,(02) 9615 4640,Randox Australia Pty Ltd,NSW,Parramatta,"Focus, Suite 2/4 Charles St, Parramatta NSW 2150, Australia",Others,Others,Laboratory,phone:local number,
1126,2275279,L_61298161945,(02) 9816 1945,Elite Food Service Equipment Pty Ltd,NSW,Gladesville,"24/43-51 College St, Gladesville NSW 2111, Australia",Others,Others,Equipment supplier,phone:local number,
1127,2275281,L_61419426121,0419 426 121,Dancique School of Dance,NSW,Roseville,"7A Lord St, Roseville NSW 2069, Australia",Professional Services,Education & Training,Dance school,phone:local number,
1128,2275283,L_61433819930,0433 819 930,Sky Monkey,NSW,Rydalmere,"15/287 Victoria Rd, Rydalmere NSW 2116, Australia",Others,Others,Aerial photographer,phone:local number,
1129,2275288,L_611300293239,01300293239,Business Bubble,NSW,Gordon,"Suite 1A Level 2/802 Pacific Hwy, Gordon NSW 2072, Australia",Professional Services,Real Estate & Property,Business management consultant,phone:local number,
1130,2275290,L_61411438833,0411 438 833,2nd Gordon Scout Group,NSW,Gordon,"32C Rosedale Rd, Gordon NSW 2072, Australia",Others,Others,Scout hall,phone:local number,
1131,2275294,L_61272090648,(02) 7209 0648,Event Styling Sydney - Decorative Event Hire Sydney,NSW,Gordon,"Suite 1A Level 2/802/808 Pacific Hwy, Gordon NSW 2072, Australia",Others,Others,Event planner,phone:local number,
1132,2275295,L_61417667390,0417 667 390,"Atkinson's Dance Academy GORDON - Dance School for classical, jazz, contemporary & tap dancE",NSW,Gordon,"754 Pacific Hwy, Gordon NSW 2072, Australia",Professional Services,Education & Training,Dance school,phone:local number,
1133,2275296,L_61298802246,(02) 9880 2246,LEAN Australia Box 298,NSW,Gordon,"767-771 Pacific Hwy, Gordon NSW 2072, Australia",Professional Services,Real Estate & Property,Business management consultant,phone:local number,
1134,2275297,L_61294229500,(02) 9422 9500,H&R Block Tax Accountants - Gordon,NSW,Gordon,"Shop 8/2 St Johns Ave, Gordon NSW 2072, Australia",Others,Others,Accountant,phone:local number,
1135,2275299,L_61414480403,0414 480 403,Epic Anime Edge,NSW,Granville,"11 Louis St, Granville NSW 2142, Australia",Others,Others,Anime club,phone:local number,
1136,2275302,L_61491844535,0491 844 535,Gordon and Son's,NSW,Granville,"2 Russell St, Granville NSW 2142, Australia",Others,Others,Go club,phone:local number,
1137,2275305,L_61479144000,0479 144 000,Sargam Events Australia,NSW,Parramatta,"Unit 4/27 Station St W, Parramatta NSW 2150, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1138,2275309,L_61478576809,0478 576 809,Woo AcuHerbs | Chinese Medicine Acupuncture 동의한의원 禹氏中醫診所,NSW,Greenacre,"24 Ron Scott Cct, Greenacre NSW 2190, Australia",Beauty & Wellness,Spa & Massage,Acupuncture clinic,phone:local number,
1139,2275312,L_61287640618,(02) 8764 0618,A.Q.L Metals,NSW,Greenacre,"33 Beresford Ave, Greenacre NSW 2190, Australia",Others,Others,Scrap metal dealer,phone:local number,
1140,2275315,L_61432829287,0432 829 287,Greenacre Drive in Emporium,NSW,Greenacre,"24 Greenacre Rd, Greenacre NSW 2190, Australia",Others,Others,Others,phone:local number,
1141,2314364,L_61296985142,61296985142,M & A Quality Meats,NSW,Chippendale,227 Abercrombie Street Chippendale NSW 2008,F&B,Others,Food,,
1142,2314368,L_61296987561,61296987561,Sette Espresso Eatery Bar,NSW,Sydney,"8 Central Ave Eveleigh, Sydney NSW 2015",F&B,Dine-in Restaurant,Cafe & Dessert,,
1143,2275325,L_61414241793,0414 241 793,PCM Pest Control Management,NSW,Guildford,"166 Hawksview St, Guildford NSW 2161, Australia",Others,Government / Utility Services,Pest control service,phone:local number,
1144,2275330,L_61422319170,0422 319 170,Advanced Ozy Kitchens Pty Ltd,NSW,Guildford West,"6f/187 McCredie Rd, Guildford West NSW 2161, Australia",Others,Others,Kitchen remodeler,phone:local number,
1145,2275331,L_61296328437,(02) 9632 8437,Abilities Combined Pty Ltd,NSW,Guildford,"463 Woodville Rd, Guildford NSW 2161, Australia",Beauty & Wellness,Others,Senior Citizens Care Service,phone:local number,
1146,2275332,L_61416257873,0416 257 873,Cruzing Events Management,NSW,Parramatta,"3 Parramatta Sq, Parramatta NSW 2150, Australia",Others,Others,Others,phone:local number,
1147,2314371,L_61296988108,61296988108,Mad Spuds Cafe,NSW,Surry Hills,"479 Crown St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe & Dessert,,
1148,2314372,L_61296988195,61296988195,Michael's Meats,NSW,Redfern,Shop 5 Baptist Street Redfern NSW 2016,F&B,Others,Food,,
1149,2314373,L_61296988696,61296988696,Checksun Australia Pty Ltd,NSW,Sydney,"37-41 O Alexandria, Sydney NSW 2015",Retail,Fashion & Accessories,"Wholesale Bathroom Accessories, Manufacturers",,
1150,2275334,L_61416210288,0416 210 288,Pro Plus Termite & Pest Control,NSW,Parramatta,"98 Marsden St, Parramatta NSW 2150, Australia",Others,Government / Utility Services,Pest control service,phone:local number,
1151,2275335,L_61288598943,(02) 8859 8943,SS Pest Control Parramatta,NSW,Parramatta,"Deloitte Building, Lvl 15, 60 Station St E, Parramatta NSW 2150, Australia",Others,Government / Utility Services,Pest control service,phone:local number,
1152,2275336,L_61286600057,(02) 8660 0057,SS Pest Bass Hill,NSW,Castle Hill,"12 Old Castle Hill Road, Castle Hill NSW 2154, Australia",Others,Government / Utility Services,Pest control service,phone:local number,
1153,2275337,L_61281026773,(02) 8102 6773,Lobster Software,NSW,Merrylands West,"7 Barcom St, Merrylands West NSW 2160, Australia",Professional Services,IT / Design / Creative Agency,Software company,phone:local number,
1154,2314377,L_61296992604,61296992604,JJU Charcoal Chicken Take Away,NSW,Redfern,95 Redfern Street Redfern NSW 2016,F&B,Dine-in Restaurant,Restaurant,,
1155,2314385,L_61296996068,61296996068,New Shalimar Movies & Spices,NSW,Surry Hills,"642 Crown St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Restaurants,,
1156,2314393,L_61296999999,61296999999,Khukuri Cafe & Restaurant,NSW,Surry Hills,"567 Crown St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Restaurants,,
1157,2314394,L_61297001559,61297001559,Simeon Cafe,NSW,Botany,10 Lord Street Botany NSW 2019,F&B,Dine-in Restaurant,cafe,,
1158,2314398,L_61297008198,61297008198,Friendly Convenience Store,NSW,Botany,Shop 915/ 917 Botany Road Rosebery NSW 2018,F&B,Others,Food,,
1159,2275356,L_61296353829,(02) 9635 3829,Tax Save | Tax Accountants Parramatta,NSW,Parramatta,"1/7F Parkes St, Parramatta NSW 2150, Australia",Others,Others,Accountant,phone:local number,
1160,2275359,L_61284173054,(02) 8417 3054,AgriWebb,NSW,Surry Hills,"Level 6/2-12 Foveaux St, Surry Hills NSW 2010, Australia",Others,Government / Utility Services,Agricultural service,phone:local number,
1161,2275361,L_61299083833,(02) 9908 3833,BodyMatters Australasia,NSW,Mosman,"Suite 1/ Level 1/44 Avenue Rd, Mosman NSW 2088, Australia",Others,Others,Psychologist,phone:local number,
1162,2275371,L_61280754686,(02) 8075 4686,Jam Events,NSW,Sydney,"Level 36/1 Macquarie Pl, Sydney NSW 2000, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1163,2314401,L_61297071352,61297071352,Taste of Charlie Chan,NSW,Bankstown,227 Bankstown Square Bankstown NSW 2200,F&B,Dine-in Restaurant,Restaurant,,
1164,2314402,L_61297079646,61297079646,Bankstown City Council Meals on Wheels,NSW,Bankstown,"PO Box 8, Bankstown NSW 1885",F&B,Others,Food,,
1165,2314405,L_61297084258,61297084258,Georgies Spuds & Hot Dogs,NSW,Bankstown,Shop E2 The Eatery Bankstown Square Bankstown NSW 2200,F&B,Dine-in Restaurant,Restaurant,,
1166,2314407,L_61297125888,61297125888,Alize',NSW,Five Dock,Lvl 1/ 4 Garfield St Five Dock NSW 2046,F&B,Dine-in Restaurant,Restaurant,,
1167,2314408,L_61297137265,61297137265,Ampol Road Pantry Pty Ltd,NSW,Drummoyne,191 Lyons Road Drummoyne NSW 2047,F&B,Others,Food,,
1168,2314409,L_61297137270,61297137270,Crest Butchery,NSW,Five Dock,115 Great Northern Road Five Dock NSW 2046,F&B,Others,Food,,
1169,2314411,L_61297151181,61297151181,Burwood City Convenience Store,NSW,Burwood,Shop 1/ 119 Burwood Road Burwood NSW 2134,F&B,Others,Food,,
